,cena,czynsz,forma_wlasnosci,liczba_pieter,liczba_pokoi,material_budynku,ogrzewanie,okna,pietro,powierzchnia,rodzaj_zabudowy,rynek,stan_wykonczenia,wiek
1808,326952.0,350.0,pelna_wlasnosc,8,2,pustak,miejskie,plastikowe,8.0,41.65,apartamentowiec,pierwotny,do_wykonczenia,0
1809,339000.0,480.0,pelna_wlasnosc,3,3,inne,miejskie,plastikowe,3.0,72.6,apartamentowiec,wtorny,do_zamieszkania,39
1810,349000.0,620.0,pelna_wlasnosc,4,4,beton,miejskie,plastikowe,2.0,73.0,blok,wtorny,do_remontu,39
1811,285000.0,550.0,spoldzielcze_wlasnosciowe,7,4,beton,miejskie,plastikowe,6.0,75.0,blok,wtorny,do_zamieszkania,39
1812,150000.0,350.0,pelna_wlasnosc,10,1,beton,miejskie,plastikowe,11.0,25.5,blok,wtorny,do_zamieszkania,48
1813,340548.0,350.0,pelna_wlasnosc,8,2,pustak,miejskie,plastikowe,7.0,46.02,apartamentowiec,pierwotny,do_wykonczenia,0
1814,375000.0,600.0,spoldzielcze_wlasnosciowe,18,3,beton,miejskie,plastikowe,11.0,72.0,blok,wtorny,do_zamieszkania,39
1815,220000.0,400.0,spoldzielcze_wlasnosciowe,10,2,beton,miejskie,plastikowe,6.0,43.0,blok,wtorny,do_zamieszkania,42
1816,273642.0,150.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,0.0,46.38,apartamentowiec,pierwotny,do_wykonczenia,0
1817,369000.0,550.0,pelna_wlasnosc,12,3,beton,miejskie,plastikowe,11.0,70.0,blok,wtorny,do_zamieszkania,40
1818,325280.0,350.0,pelna_wlasnosc,8,2,pustak,miejskie,plastikowe,6.0,40.66,apartamentowiec,pierwotny,do_wykonczenia,0
1819,342056.0,350.0,pelna_wlasnosc,6,3,inne,miejskie,plastikowe,3.0,47.8,blok,wtorny,do_wykonczenia,0
1820,280000.0,350.0,pelna_wlasnosc,4,2,pustak,miejskie,plastikowe,2.0,42.27,apartamentowiec,pierwotny,do_wykonczenia,0
1821,259000.0,650.0,pelna_wlasnosc,10,3,beton,miejskie,plastikowe,10.0,64.0,blok,wtorny,do_zamieszkania,39
1822,450000.0,350.0,pelna_wlasnosc,6,3,cegla,miejskie,drewniane,3.0,82.0,kamienica,wtorny,do_zamieszkania,39
1823,372000.0,350.0,pelna_wlasnosc,10,4,beton,inne,plastikowe,4.0,70.0,blok,wtorny,do_zamieszkania,39
1824,349000.0,350.0,pelna_wlasnosc,3,2,pustak,miejskie,plastikowe,3.0,44.0,apartamentowiec,wtorny,do_zamieszkania,1
1825,335000.0,527.0,pelna_wlasnosc,13,4,beton,miejskie,drewniane,2.0,73.7,blok,wtorny,do_remontu,45
1826,499000.0,500.0,pelna_wlasnosc,2,3,inne,miejskie,plastikowe,1.0,74.43,apartamentowiec,wtorny,do_zamieszkania,39
1827,400000.0,579.0,pelna_wlasnosc,4,3,cegla,miejskie,plastikowe,3.0,112.49,kamienica,wtorny,do_zamieszkania,39
1828,256414.0,350.0,pelna_wlasnosc,10,3,pustak,miejskie,plastikowe,1.0,48.38,blok,wtorny,do_wykonczenia,39
1829,273831.0,100.0,pelna_wlasnosc,4,1,pustak,miejskie,plastikowe,1.0,28.23,apartamentowiec,pierwotny,do_wykonczenia,0
1830,308358.0,100.0,pelna_wlasnosc,4,2,pustak,miejskie,plastikowe,2.0,41.67,apartamentowiec,pierwotny,do_wykonczenia,0
1831,356570.0,130.0,pelna_wlasnosc,5,3,pustak,miejskie,plastikowe,1.0,49.87,apartamentowiec,pierwotny,do_wykonczenia,0
1832,300118.0,100.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,5.0,30.94,apartamentowiec,pierwotny,do_wykonczenia,0
1833,616704.0,350.0,pelna_wlasnosc,4,4,inne,miejskie,plastikowe,4.0,96.36,apartamentowiec,wtorny,do_wykonczenia,39
1834,285000.0,600.0,spoldzielcze_wlasnosciowe,7,4,beton,miejskie,plastikowe,6.0,75.0,blok,wtorny,do_zamieszkania,39
1835,355000.0,350.0,pelna_wlasnosc,4,3,pustak,miejskie,plastikowe,1.0,51.0,blok,wtorny,do_zamieszkania,0
1836,277500.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,0.0,51.5,apartamentowiec,pierwotny,do_wykonczenia,0
1837,306833.0,350.0,pelna_wlasnosc,5,2,inne,miejskie,plastikowe,0.0,52.0,blok,wtorny,do_wykonczenia,0
1838,270000.0,350.0,pelna_wlasnosc,3,3,beton,miejskie,plastikowe,2.0,51.0,blok,wtorny,do_zamieszkania,39
1839,258500.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,2.0,46.61,apartamentowiec,pierwotny,do_wykonczenia,0
1840,231000.0,350.0,pelna_wlasnosc,4,3,beton,miejskie,plastikowe,0.0,50.0,blok,wtorny,do_zamieszkania,39
1841,300884.0,350.0,pelna_wlasnosc,8,2,pustak,miejskie,plastikowe,2.0,40.66,apartamentowiec,pierwotny,do_wykonczenia,0
1842,660000.0,350.0,spoldzielcze_wlasnosciowe,2,4,pustak,miejskie,plastikowe,0.0,96.3,apartamentowiec,wtorny,do_zamieszkania,16
1843,275000.0,350.0,pelna_wlasnosc,10,3,beton,inne,plastikowe,0.0,56.0,blok,wtorny,do_zamieszkania,39
1844,899000.0,350.0,pelna_wlasnosc,4,2,pustak,miejskie,plastikowe,4.0,133.0,apartamentowiec,wtorny,do_zamieszkania,10
1845,384884.0,160.0,pelna_wlasnosc,8,3,pustak,miejskie,plastikowe,1.0,53.83,apartamentowiec,pierwotny,do_wykonczenia,0
1846,369300.0,100.0,pelna_wlasnosc,7,2,pustak,miejskie,aluminiowe,2.0,36.93,apartamentowiec,pierwotny,do_wykonczenia,-2
1847,700000.0,350.0,pelna_wlasnosc,3,3,pustak,miejskie,plastikowe,0.0,71.0,apartamentowiec,wtorny,do_zamieszkania,14
1848,269000.0,460.0,pelna_wlasnosc,4,2,beton,miejskie,plastikowe,4.0,54.3,blok,wtorny,do_remontu,59
1849,421440.0,190.0,pelna_wlasnosc,5,3,pustak,miejskie,plastikowe,2.0,70.24,apartamentowiec,pierwotny,do_wykonczenia,0
1850,250000.0,660.0,spoldzielcze_wlasnosciowe,5,3,beton,miejskie,plastikowe,5.0,63.98,blok,wtorny,do_zamieszkania,39
1851,211987.0,100.0,pelna_wlasnosc,10,2,pustak,miejskie,plastikowe,6.0,36.05,apartamentowiec,pierwotny,do_wykonczenia,0
1852,225000.0,700.0,spoldzielcze_wlasnosciowe,8,2,beton,miejskie,plastikowe,7.0,48.65,blok,wtorny,do_zamieszkania,39
1853,530000.0,500.0,pelna_wlasnosc,4,4,pustak,miejskie,plastikowe,3.0,95.0,apartamentowiec,wtorny,do_zamieszkania,9
1854,338728.0,350.0,pelna_wlasnosc,7,1,pustak,miejskie,plastikowe,4.0,32.81,apartamentowiec,pierwotny,do_wykonczenia,-2
1855,269000.0,400.0,spoldzielcze_wlasnosciowe,10,3,inne,miejskie,plastikowe,8.0,53.0,blok,wtorny,do_remontu,44
1856,334278.0,350.0,pelna_wlasnosc,7,2,pustak,miejskie,plastikowe,2.0,34.11,apartamentowiec,wtorny,do_wykonczenia,-1
1857,250000.0,350.0,pelna_wlasnosc,4,3,beton,miejskie,plastikowe,2.0,64.0,blok,wtorny,do_remontu,39
1858,420825.0,350.0,pelna_wlasnosc,7,1,pustak,miejskie,plastikowe,4.0,40.75,apartamentowiec,pierwotny,do_wykonczenia,-2
1859,380648.0,350.0,pelna_wlasnosc,7,1,pustak,miejskie,plastikowe,5.0,35.94,apartamentowiec,pierwotny,do_wykonczenia,-2
1860,328522.0,350.0,pelna_wlasnosc,7,1,pustak,miejskie,plastikowe,7.0,29.63,apartamentowiec,pierwotny,do_wykonczenia,-2
1861,370478.0,350.0,pelna_wlasnosc,7,1,pustak,miejskie,plastikowe,5.0,34.46,apartamentowiec,pierwotny,do_wykonczenia,-2
1862,404528.0,350.0,pelna_wlasnosc,7,2,pustak,miejskie,plastikowe,6.0,36.93,apartamentowiec,pierwotny,do_wykonczenia,-2
1863,553640.0,350.0,pelna_wlasnosc,7,3,pustak,miejskie,plastikowe,6.0,55.96,apartamentowiec,pierwotny,do_wykonczenia,-2
1864,458688.0,350.0,pelna_wlasnosc,7,2,pustak,miejskie,plastikowe,5.0,49.84,apartamentowiec,pierwotny,do_wykonczenia,-2
1865,210000.0,350.0,pelna_wlasnosc,13,2,beton,miejskie,plastikowe,0.0,48.0,blok,wtorny,do_zamieszkania,39
1866,270000.0,350.0,pelna_wlasnosc,11,1,inne,miejskie,plastikowe,5.0,30.0,apartamentowiec,wtorny,do_zamieszkania,39
1867,270000.0,350.0,pelna_wlasnosc,3,3,cegla,elektryczne,plastikowe,3.0,45.0,kamienica,wtorny,do_zamieszkania,39
1868,270000.0,350.0,pelna_wlasnosc,3,3,cegla,elektryczne,plastikowe,2.0,51.0,kamienica,wtorny,do_zamieszkania,39
1869,290136.0,350.0,pelna_wlasnosc,4,2,cegla,miejskie,plastikowe,1.0,51.81,dom_wolnostojacy,pierwotny,do_wykonczenia,0
1870,146100.0,350.0,pelna_wlasnosc,5,1,cegla,miejskie,plastikowe,5.0,139.07,kamienica,pierwotny,do_remontu,108
1871,461156.0,350.0,pelna_wlasnosc,4,3,cegla,miejskie,plastikowe,0.0,71.51,dom_wolnostojacy,pierwotny,do_wykonczenia,0
1872,410000.0,350.0,pelna_wlasnosc,3,3,pustak,kotlownia,plastikowe,2.0,91.0,blok,wtorny,do_zamieszkania,17
1873,324938.0,350.0,pelna_wlasnosc,5,3,pustak,miejskie,plastikowe,2.0,51.99,blok,pierwotny,do_wykonczenia,0
1874,358350.0,350.0,pelna_wlasnosc,5,4,pustak,miejskie,plastikowe,2.0,54.71,blok,pierwotny,do_wykonczenia,0
1875,550000.0,350.0,pelna_wlasnosc,3,4,inne,miejskie,plastikowe,1.0,78.6,apartamentowiec,wtorny,do_zamieszkania,39
1876,665000.0,350.0,pelna_wlasnosc,4,3,beton,miejskie,plastikowe,1.0,80.0,blok,wtorny,do_zamieszkania,39
1877,700000.0,350.0,pelna_wlasnosc,4,7,pustak,miejskie,plastikowe,2.0,240.0,apartamentowiec,pierwotny,do_wykonczenia,0
1878,319000.0,800.0,pelna_wlasnosc,3,2,cegla,miejskie,plastikowe,2.0,58.67,blok,wtorny,do_remontu,39
1879,511376.0,350.0,pelna_wlasnosc,4,4,pustak,miejskie,plastikowe,1.0,82.48,apartamentowiec,pierwotny,do_wykonczenia,0
1880,777000.0,320.0,pelna_wlasnosc,5,3,cegla,miejskie,drewniane,4.0,120.89,kamienica,wtorny,do_zamieszkania,39
1881,308500.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,1.0,48.26,apartamentowiec,pierwotny,do_wykonczenia,0
1882,795000.0,230.0,pelna_wlasnosc,3,5,cegla,miejskie,plastikowe,2.0,149.84,kamienica,wtorny,do_zamieszkania,39
1883,332000.0,350.0,pelna_wlasnosc,16,2,pustak,miejskie,plastikowe,16.0,56.44,apartamentowiec,pierwotny,do_wykonczenia,0
1884,369999.0,350.0,pelna_wlasnosc,4,4,beton,miejskie,plastikowe,1.0,71.0,blok,wtorny,do_zamieszkania,39
1885,499950.0,350.0,pelna_wlasnosc,5,4,pustak,miejskie,plastikowe,1.0,90.9,apartamentowiec,pierwotny,do_wykonczenia,0
1886,285000.0,350.0,pelna_wlasnosc,5,1,inne,miejskie,plastikowe,5.0,30.0,apartamentowiec,wtorny,do_zamieszkania,39
1887,635290.0,350.0,pelna_wlasnosc,1,4,inne,gazowe,plastikowe,0.0,106.0,szeregowiec,pierwotny,do_wykonczenia,1
1888,297999.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,0.0,50.94,apartamentowiec,pierwotny,do_wykonczenia,0
1889,248000.0,350.0,pelna_wlasnosc,4,4,beton,miejskie,plastikowe,1.0,59.4,blok,wtorny,do_remontu,43
1890,129000.0,352.0,pelna_wlasnosc,2,1,cegla,miejskie,plastikowe,2.0,41.0,blok,wtorny,do_zamieszkania,39
1891,750000.0,350.0,pelna_wlasnosc,5,3,cegla,miejskie,plastikowe,2.0,87.0,blok,wtorny,do_zamieszkania,59
1892,370845.0,350.0,pelna_wlasnosc,2,4,pustak,miejskie,plastikowe,0.0,82.41,apartamentowiec,pierwotny,do_wykonczenia,0
1893,394573.0,350.0,pelna_wlasnosc,4,2,pustak,miejskie,plastikowe,0.0,53.72,apartamentowiec,pierwotny,do_wykonczenia,3
1894,370000.0,350.0,pelna_wlasnosc,2,2,inne,miejskie,plastikowe,0.0,52.0,apartamentowiec,wtorny,do_zamieszkania,39
1895,1200000.0,350.0,pelna_wlasnosc,2,3,beton,miejskie,plastikowe,0.0,99.0,blok,wtorny,do_zamieszkania,39
1896,393344.0,350.0,pelna_wlasnosc,5,3,pustak,miejskie,plastikowe,1.0,70.24,apartamentowiec,pierwotny,do_wykonczenia,0
1897,600000.0,650.0,pelna_wlasnosc,4,5,cegla,miejskie,drewniane,3.0,115.53,blok,wtorny,do_zamieszkania,11
1898,635290.0,350.0,pelna_wlasnosc,1,4,pustak,gazowe,plastikowe,0.0,150.0,szeregowiec,pierwotny,do_wykonczenia,0
1899,515000.0,350.0,pelna_wlasnosc,11,3,inne,miejskie,plastikowe,7.0,70.0,apartamentowiec,wtorny,do_zamieszkania,39
1900,190000.0,300.0,spoldzielcze_wlasnosciowe,3,2,cegla,miejskie,plastikowe,2.0,38.0,blok,wtorny,do_remontu,39
1901,285000.0,350.0,pelna_wlasnosc,6,2,pustak,miejskie,plastikowe,2.0,45.0,apartamentowiec,wtorny,do_wykonczenia,1
1902,850000.0,950.0,spoldzielcze_wlasnosciowe,1,3,inne,miejskie,plastikowe,0.0,118.0,apartamentowiec,wtorny,do_remontu,29
1903,850000.0,350.0,pelna_wlasnosc,1,3,inne,miejskie,plastikowe,0.0,117.0,apartamentowiec,wtorny,do_zamieszkania,39
1904,850000.0,1000.0,pelna_wlasnosc,1,3,cegla,miejskie,plastikowe,0.0,117.0,apartamentowiec,wtorny,do_zamieszkania,29
1905,649000.0,1000.0,pelna_wlasnosc,2,7,cegla,inne,drewniane,2.0,232.17,kamienica,wtorny,do_zamieszkania,39
1906,850000.0,350.0,pelna_wlasnosc,2,3,inne,miejskie,plastikowe,0.0,117.0,apartamentowiec,wtorny,do_zamieszkania,39
1907,353233.0,350.0,pelna_wlasnosc,5,4,pustak,inne,plastikowe,0.0,59.87,apartamentowiec,pierwotny,do_zamieszkania,0
1908,119000.0,350.0,pelna_wlasnosc,2,2,cegla,inne,drewniane,1.0,52.0,dom_wolnostojacy,wtorny,do_remontu,39
1909,269000.0,450.0,spoldzielcze_wlasnosciowe,10,3,beton,miejskie,plastikowe,5.0,55.77,blok,wtorny,do_zamieszkania,44
1910,281460.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,0.0,46.91,apartamentowiec,pierwotny,do_wykonczenia,0
1911,328000.0,350.0,pelna_wlasnosc,5,3,pustak,inne,plastikowe,0.0,52.71,apartamentowiec,pierwotny,do_zamieszkania,0
1912,310734.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,2.0,50.94,apartamentowiec,pierwotny,do_wykonczenia,0
1913,218000.0,350.0,pelna_wlasnosc,3,3,cegla,miejskie,plastikowe,2.0,53.0,blok,wtorny,do_remontu,52
1914,450000.0,350.0,pelna_wlasnosc,4,4,beton,miejskie,plastikowe,0.0,104.0,blok,wtorny,do_zamieszkania,39
1915,185828.0,350.0,pelna_wlasnosc,3,1,pustak,miejskie,plastikowe,1.0,21.3,kamienica,pierwotny,do_wykonczenia,1
1916,277588.0,350.0,pelna_wlasnosc,4,2,pustak,miejskie,plastikowe,1.0,47.86,apartamentowiec,pierwotny,do_wykonczenia,0
1917,540000.0,350.0,pelna_wlasnosc,4,7,inne,miejskie,drewniane,1.0,135.0,blok,wtorny,do_remontu,39
1918,699000.0,600.0,pelna_wlasnosc,5,8,inne,miejskie,drewniane,3.0,200.0,kamienica,wtorny,do_remontu,99
1919,360000.0,250.0,pelna_wlasnosc,4,2,pustak,gazowe,plastikowe,1.0,52.0,apartamentowiec,wtorny,do_zamieszkania,12
1920,169000.0,300.0,pelna_wlasnosc,9,1,beton,miejskie,plastikowe,7.0,30.0,blok,wtorny,do_zamieszkania,53
1921,264000.0,350.0,pelna_wlasnosc,5,1,pustak,miejskie,plastikowe,1.0,46.0,apartamentowiec,pierwotny,do_wykonczenia,0
1922,699000.0,600.0,pelna_wlasnosc,5,8,inne,miejskie,drewniane,3.0,200.0,kamienica,wtorny,do_remontu,99
1923,115000.0,350.0,pelna_wlasnosc,3,2,beton,gazowe,drewniane,1.0,54.0,blok,wtorny,do_remontu,39
1924,115000.0,350.0,pelna_wlasnosc,3,2,beton,gazowe,drewniane,1.0,54.0,blok,wtorny,do_remontu,39
1925,1200000.0,350.0,pelna_wlasnosc,3,5,cegla,miejskie,plastikowe,2.0,172.0,kamienica,wtorny,do_remontu,82
1926,700000.0,350.0,pelna_wlasnosc,10,2,pustak,miejskie,plastikowe,2.0,70.0,apartamentowiec,wtorny,do_zamieszkania,5
1927,390000.0,350.0,pelna_wlasnosc,2,3,cegla,gazowe,drewniane,2.0,76.9,szeregowiec,wtorny,do_zamieszkania,39
1928,241360.0,350.0,pelna_wlasnosc,6,2,cegla,miejskie,plastikowe,5.0,43.1,blok,pierwotny,do_wykonczenia,-1
1929,264000.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,1.0,46.0,apartamentowiec,pierwotny,do_wykonczenia,0
1930,699000.0,600.0,pelna_wlasnosc,5,8,inne,miejskie,drewniane,3.0,200.0,kamienica,wtorny,do_remontu,99
1931,598772.0,350.0,pelna_wlasnosc,4,3,pustak,miejskie,plastikowe,3.0,111.92,apartamentowiec,wtorny,do_wykonczenia,6
1932,508641.0,350.0,pelna_wlasnosc,4,4,pustak,miejskie,plastikowe,0.0,95.97,apartamentowiec,wtorny,do_wykonczenia,6
1933,637855.0,350.0,pelna_wlasnosc,4,3,pustak,miejskie,plastikowe,0.0,120.35,apartamentowiec,wtorny,do_wykonczenia,6
1934,638650.0,350.0,pelna_wlasnosc,4,3,pustak,miejskie,plastikowe,0.0,120.5,apartamentowiec,wtorny,do_wykonczenia,6
1935,393478.0,350.0,pelna_wlasnosc,4,3,pustak,miejskie,plastikowe,0.0,70.09,apartamentowiec,pierwotny,do_wykonczenia,0
1936,717368.0,350.0,pelna_wlasnosc,4,5,pustak,miejskie,plastikowe,0.0,126.52,apartamentowiec,wtorny,do_wykonczenia,6
1937,600000.0,540.0,spoldzielcze_wl._z_kw,4,4,pustak,elektryczne,plastikowe,2.0,106.0,blok,wtorny,do_zamieszkania,21
1938,760000.0,650.0,pelna_wlasnosc,5,4,inne,miejskie,plastikowe,1.0,93.0,apartamentowiec,wtorny,do_zamieszkania,39
1939,281460.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,0.0,46.91,apartamentowiec,pierwotny,do_wykonczenia,1
1940,298913.0,350.0,pelna_wlasnosc,4,2,pustak,miejskie,plastikowe,0.0,53.75,apartamentowiec,pierwotny,do_wykonczenia,0
1941,209600.0,350.0,pelna_wlasnosc,4,1,pustak,miejskie,plastikowe,3.0,33.97,apartamentowiec,pierwotny,do_wykonczenia,0
1942,390000.0,200.0,pelna_wlasnosc,15,2,beton,miejskie,plastikowe,11.0,45.0,blok,wtorny,do_zamieszkania,39
1943,310734.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,2.0,50.94,apartamentowiec,pierwotny,do_wykonczenia,1
1944,449000.0,580.0,pelna_wlasnosc,4,3,beton,miejskie,plastikowe,3.0,125.0,blok,wtorny,do_zamieszkania,39
1945,536664.0,350.0,pelna_wlasnosc,4,4,pustak,miejskie,plastikowe,0.0,90.96,blok,pierwotny,do_wykonczenia,0
1946,625000.0,1100.0,pelna_wlasnosc,2,4,cegla,gazowe,drewniane,0.0,116.0,apartamentowiec,wtorny,do_remontu,26
1947,283800.0,350.0,pelna_wlasnosc,2,2,pustak,miejskie,plastikowe,2.0,51.6,apartamentowiec,pierwotny,do_wykonczenia,1
1948,509936.0,350.0,pelna_wlasnosc,4,4,pustak,miejskie,plastikowe,2.0,91.06,blok,pierwotny,do_wykonczenia,0
1949,615000.0,350.0,pelna_wlasnosc,1,3,inne,gazowe,plastikowe,0.0,106.0,apartamentowiec,wtorny,do_zamieszkania,9
1950,461156.0,350.0,pelna_wlasnosc,4,3,pustak,miejskie,plastikowe,3.0,71.51,blok,pierwotny,do_wykonczenia,0
1951,1517340.0,350.0,pelna_wlasnosc,4,4,inne,miejskie,plastikowe,4.0,137.94,apartamentowiec,wtorny,do_wykonczenia,39
1952,330000.0,350.0,pelna_wlasnosc,2,7,beton,gazowe,plastikowe,0.0,127.0,blok,wtorny,do_zamieszkania,39
1953,409500.0,350.0,pelna_wlasnosc,1,3,inne,gazowe,plastikowe,1.0,63.0,apartamentowiec,wtorny,do_zamieszkania,39
1954,1499000.0,350.0,pelna_wlasnosc,4,3,cegla,miejskie,drewniane,2.0,115.0,kamienica,wtorny,do_zamieszkania,39
1955,416568.0,350.0,pelna_wlasnosc,4,3,pustak,miejskie,plastikowe,1.0,61.22,blok,pierwotny,do_wykonczenia,0
1956,599000.0,350.0,pelna_wlasnosc,10,5,beton,miejskie,plastikowe,0.0,128.0,blok,wtorny,do_zamieszkania,39
1957,675000.0,350.0,pelna_wlasnosc,14,2,pustak,miejskie,plastikowe,11.0,90.0,apartamentowiec,wtorny,do_zamieszkania,2
1958,416385.0,350.0,pelna_wlasnosc,4,3,pustak,miejskie,plastikowe,1.0,73.05,apartamentowiec,pierwotny,do_wykonczenia,0
1959,482040.0,350.0,pelna_wlasnosc,5,3,inne,miejskie,plastikowe,1.0,74.16,apartamentowiec,wtorny,do_wykonczenia,39
1960,397689.0,350.0,pelna_wlasnosc,4,3,pustak,miejskie,plastikowe,2.0,69.77,apartamentowiec,pierwotny,do_wykonczenia,0
1961,298860.0,350.0,pelna_wlasnosc,3,2,pustak,miejskie,plastikowe,0.0,49.81,apartamentowiec,pierwotny,do_wykonczenia,0
1962,357164.0,350.0,pelna_wlasnosc,3,2,pustak,miejskie,plastikowe,0.0,61.58,apartamentowiec,pierwotny,do_wykonczenia,0
1963,219856.0,350.0,pelna_wlasnosc,5,2,inne,miejskie,plastikowe,1.0,42.28,apartamentowiec,pierwotny,do_wykonczenia,2
1964,359832.0,350.0,pelna_wlasnosc,3,2,pustak,miejskie,plastikowe,0.0,62.04,apartamentowiec,pierwotny,do_wykonczenia,0
1965,333645.0,350.0,pelna_wlasnosc,8,2,inne,miejskie,plastikowe,1.0,46.02,apartamentowiec,pierwotny,do_wykonczenia,0
1966,411800.0,350.0,pelna_wlasnosc,8,3,inne,miejskie,plastikowe,0.0,58.33,apartamentowiec,pierwotny,do_wykonczenia,1
1967,790000.0,350.0,pelna_wlasnosc,3,5,cegla,gazowe,plastikowe,2.0,150.0,kamienica,wtorny,do_zamieszkania,117
1968,170000.0,350.0,pelna_wlasnosc,3,2,beton,miejskie,plastikowe,3.0,38.0,blok,wtorny,do_zamieszkania,39
1969,251650.0,350.0,pelna_wlasnosc,8,2,pustak,miejskie,plastikowe,0.0,35.95,apartamentowiec,pierwotny,do_wykonczenia,1
1970,308210.0,350.0,pelna_wlasnosc,8,2,pustak,miejskie,plastikowe,2.0,41.65,apartamentowiec,pierwotny,do_wykonczenia,0
1971,259000.0,320.0,pelna_wlasnosc,4,2,inne,miejskie,plastikowe,0.0,58.0,apartamentowiec,wtorny,do_zamieszkania,39
1972,495000.0,350.0,pelna_wlasnosc,4,3,beton,miejskie,plastikowe,1.0,92.4,blok,wtorny,do_zamieszkania,39
1973,990000.0,350.0,pelna_wlasnosc,4,5,beton,miejskie,plastikowe,3.0,196.0,blok,wtorny,do_zamieszkania,39
1974,599000.0,500.0,pelna_wlasnosc,10,5,beton,miejskie,plastikowe,0.0,127.45,blok,wtorny,do_zamieszkania,39
1975,398601.0,350.0,pelna_wlasnosc,4,3,pustak,miejskie,plastikowe,4.0,71.82,apartamentowiec,pierwotny,do_wykonczenia,2
1976,317611.0,350.0,pelna_wlasnosc,8,2,inne,miejskie,plastikowe,0.0,36.21,apartamentowiec,pierwotny,do_wykonczenia,1
1977,450000.0,350.0,pelna_wlasnosc,4,3,cegla,gazowe,drewniane,0.0,113.33,kamienica,wtorny,do_remontu,119
1978,151548.0,350.0,pelna_wlasnosc,3,1,cegla,miejskie,plastikowe,0.0,20.76,kamienica,wtorny,do_zamieszkania,39
1979,272415.0,100.0,pelna_wlasnosc,10,3,pustak,miejskie,plastikowe,1.0,49.53,apartamentowiec,pierwotny,do_wykonczenia,0
1980,269900.0,400.0,pelna_wlasnosc,4,2,cegla,inne,drewniane,1.0,51.0,kamienica,wtorny,do_wykonczenia,39
1981,276055.0,350.0,pelna_wlasnosc,4,2,pustak,miejskie,plastikowe,0.0,38.39,apartamentowiec,pierwotny,do_wykonczenia,1
1982,239200.0,350.0,pelna_wlasnosc,4,1,pustak,miejskie,plastikowe,1.0,52.0,blok,wtorny,do_zamieszkania,2
1983,283500.0,100.0,pelna_wlasnosc,5,3,pustak,miejskie,plastikowe,0.0,52.5,apartamentowiec,pierwotny,do_wykonczenia,0
1984,262395.0,100.0,pelna_wlasnosc,8,2,pustak,miejskie,plastikowe,2.0,41.65,apartamentowiec,pierwotny,do_wykonczenia,0
1985,138582.6,150.0,pelna_wlasnosc,3,1,cegla,miejskie,plastikowe,2.0,21.19,kamienica,pierwotny,do_wykonczenia,59
1986,365000.0,650.0,pelna_wlasnosc,10,4,beton,miejskie,plastikowe,6.0,72.39,blok,wtorny,do_zamieszkania,19
1987,599000.0,350.0,pelna_wlasnosc,10,5,beton,miejskie,plastikowe,0.0,127.0,blok,wtorny,do_zamieszkania,39
1988,608100.0,350.0,pelna_wlasnosc,2,4,cegla,gazowe,plastikowe,1.0,178.9,apartamentowiec,pierwotny,do_wykonczenia,1
1989,540000.0,350.0,pelna_wlasnosc,4,4,cegla,gazowe,plastikowe,1.0,108.0,kamienica,wtorny,do_zamieszkania,115
1990,339238.0,350.0,pelna_wlasnosc,6,3,inne,miejskie,plastikowe,0.0,47.47,apartamentowiec,pierwotny,do_wykonczenia,0
1991,342200.0,350.0,pelna_wlasnosc,10,4,cegla,miejskie,plastikowe,8.0,59.07,blok,pierwotny,do_wykonczenia,0
1992,230839.0,350.0,pelna_wlasnosc,10,3,cegla,miejskie,plastikowe,8.0,47.11,blok,pierwotny,do_wykonczenia,0
1993,307903.0,350.0,pelna_wlasnosc,4,2,cegla,miejskie,plastikowe,0.0,49.87,dom_wolnostojacy,pierwotny,do_wykonczenia,0
1994,411648.0,350.0,pelna_wlasnosc,6,4,inne,miejskie,plastikowe,3.0,59.23,apartamentowiec,pierwotny,do_wykonczenia,0
1995,615000.0,350.0,pelna_wlasnosc,2,3,cegla,gazowe,plastikowe,1.0,185.53,apartamentowiec,pierwotny,do_wykonczenia,1
1996,287392.0,350.0,pelna_wlasnosc,6,2,inne,miejskie,plastikowe,5.0,36.15,apartamentowiec,pierwotny,do_wykonczenia,0
1997,303167.0,350.0,pelna_wlasnosc,6,2,inne,miejskie,plastikowe,3.0,38.62,apartamentowiec,pierwotny,do_wykonczenia,0
1998,348758.0,350.0,pelna_wlasnosc,6,3,inne,miejskie,plastikowe,5.0,47.45,apartamentowiec,pierwotny,do_wykonczenia,0
1999,250488.0,350.0,pelna_wlasnosc,10,3,cegla,miejskie,plastikowe,2.0,51.12,blok,pierwotny,do_wykonczenia,0
